CATEGORY_Game,CATEGORY_Non Game,FREE,AD_SUPPORTED,INSTALLS_GROUP,PRICEBAND,SIZEBAND,IN_APP_PURCHASES,DAYS_SINCE_UPDATE_RANGE,REVIEW_COUNT,RATING_COUNT
1.0,0.0,1,1,1,0,4,0,0,2573.0,113730
1.0,0.0,1,1,0,0,3,1,2,363.0,2002
0.0,1.0,1,1,0,0,3,1,0,9.0,212
0.0,1.0,1,0,0,0,1,1,2,56.0,272
1.0,0.0,1,1,1,0,2,1,0,96.0,1501
0.0,1.0,1,1,0,0,1,1,3,85.0,722
1.0,0.0,1,1,0,0,3,1,0,81.0,12540
1.0,0.0,1,1,1,0,3,1,3,910.0,60195
1.0,0.0,1,1,1,0,4,1,1,241.0,26878
1.0,0.0,1,1,1,0,4,1,0,4989.0,106396
1.0,0.0,1,0,0,0,2,1,1,35.0,956
1.0,0.0,1,1,1,0,3,1,0,7760.0,1844729
1.0,0.0,1,1,1,0,4,1,2,467.0,8939
0.0,1.0,1,1,1,0,1,0,1,52.0,14195
0.0,1.0,1,0,0,0,4,0,1,11.0,18
0.0,1.0,1,0,0,0,4,1,3,256.0,3399
0.0,1.0,1,1,1,0,1,0,1,15.0,1304
1.0,0.0,1,1,1,0,2,1,0,14.0,1330
1.0,0.0,0,0,0,3,4,0,4,193.0,848
0.0,1.0,1,1,1,0,0,0,2,211.0,106345
0.0,1.0,1,0,0,0,1,1,1,6.0,11
0.0,1.0,1,1,0,0,3,0,3,138.0,3025
0.0,1.0,1,0,0,0,2,0,0,43.0,109
0.0,1.0,1,1,0,0,1,1,0,46.0,861
1.0,0.0,1,1,0,0,4,1,3,17.0,137
1.0,0.0,1,1,1,0,4,1,0,2858.0,181094
1.0,0.0,1,1,1,0,2,1,2,3249.0,65378
1.0,0.0,1,1,1,0,3,1,2,500.0,8594
1.0,0.0,1,1,1,0,2,1,3,173.0,3555
1.0,0.0,1,0,1,0,1,1,2,283.0,5485
0.0,1.0,1,1,0,0,0,0,5,8.0,139
1.0,0.0,1,0,1,0,3,1,3,153.0,144238
0.0,1.0,1,1,0,0,1,1,2,27.0,317
1.0,0.0,1,1,0,0,3,1,0,1868.0,11128
1.0,0.0,1,1,0,0,4,1,3,994.0,36503
0.0,1.0,1,1,0,0,0,0,5,94.0,185
1.0,0.0,1,1,1,0,3,1,0,105.0,3895
0.0,1.0,1,1,0,0,2,1,0,5.0,242
1.0,0.0,1,1,1,0,3,1,5,119.0,7170
1.0,0.0,1,1,1,0,3,0,0,15.0,714
1.0,0.0,1,0,1,0,3,1,1,978.0,37255
1.0,0.0,0,0,0,4,4,0,3,38.0,372
0.0,1.0,1,0,0,0,4,0,5,2.0,15
0.0,1.0,1,0,1,0,0,0,5,616.0,4587
0.0,1.0,1,0,0,0,1,0,3,45.0,130
1.0,0.0,1,1,0,0,4,0,2,352.0,2810
1.0,0.0,0,0,0,2,1,0,2,31.0,100
0.0,1.0,1,0,0,0,2,0,5,472.0,687
1.0,0.0,1,1,1,0,4,1,4,1227.0,28599
0.0,1.0,1,1,1,0,0,0,3,655.0,159167
0.0,1.0,0,0,0,1,1,0,0,68.0,165
0.0,1.0,1,1,0,0,2,0,3,6.0,869
1.0,0.0,1,1,1,0,4,1,1,277.0,8274
1.0,0.0,1,1,1,0,0,0,5,24.0,3053
0.0,1.0,1,0,0,0,1,1,3,203.0,2162
1.0,0.0,0,0,0,2,2,0,2,6.0,10
1.0,0.0,0,0,0,1,2,0,3,176.0,639
0.0,1.0,1,1,1,0,1,0,1,2555.0,32157
1.0,0.0,1,0,0,0,4,1,2,2739.0,22032
1.0,0.0,1,0,1,0,4,1,1,4237.0,36516
0.0,1.0,1,0,0,0,1,1,3,205.0,16178
1.0,0.0,0,0,0,1,2,0,4,11.0,168
1.0,0.0,0,0,0,3,4,0,2,59.0,121
0.0,1.0,1,1,0,0,1,1,4,40.0,2153
0.0,1.0,1,1,0,0,0,1,3,186.0,1047
0.0,1.0,1,1,0,0,0,0,3,42.0,832
1.0,0.0,1,1,0,0,2,0,0,13.0,19
1.0,0.0,1,1,0,0,4,1,0,564.0,4407
1.0,0.0,1,1,1,0,2,1,3,857.0,16193
0.0,1.0,1,1,0,0,0,0,3,14.0,257
1.0,0.0,1,1,1,0,3,1,1,182.0,7279
0.0,1.0,0,0,0,1,2,0,4,13.0,42
1.0,0.0,1,1,0,0,2,1,2,142.0,488
0.0,1.0,0,0,0,1,2,0,3,10.0,18
1.0,0.0,1,1,0,0,4,1,3,187.0,3435
1.0,0.0,1,1,1,0,2,1,1,122.0,1920
1.0,0.0,1,0,0,0,4,1,1,75.0,970
0.0,1.0,0,0,0,1,2,0,2,8.0,54
0.0,1.0,1,0,0,0,4,1,0,67.0,333
1.0,0.0,1,1,0,0,2,1,2,771.0,9908
1.0,0.0,0,0,0,3,2,0,3,218.0,5170
1.0,0.0,1,1,1,0,2,0,3,3429.0,95438
1.0,0.0,1,0,0,0,4,1,4,180.0,1310
0.0,1.0,1,0,0,0,4,1,1,32.0,200
1.0,0.0,1,1,1,0,2,1,4,193.0,20630
0.0,1.0,1,1,1,0,0,0,1,1216.0,136547
1.0,0.0,1,1,1,0,2,0,3,41.0,1963
0.0,1.0,1,0,0,0,2,0,3,80.0,192
0.0,1.0,1,1,0,0,2,1,3,1019.0,4561
1.0,0.0,0,0,0,2,4,1,3,56.0,280
1.0,0.0,1,1,0,0,2,1,0,485.0,17068
0.0,1.0,1,1,0,0,0,1,0,1.0,28
0.0,1.0,1,1,0,0,1,0,4,1.0,215
0.0,1.0,0,0,0,1,2,0,2,3.0,37
0.0,1.0,1,0,0,0,2,1,0,6.0,70
1.0,0.0,0,0,0,3,4,0,3,12.0,75
0.0,1.0,1,0,0,0,2,1,4,18.0,195
0.0,1.0,1,1,0,0,1,0,3,22.0,428
0.0,1.0,1,1,0,0,1,0,5,79.0,512
0.0,1.0,1,1,0,0,0,0,3,2451.0,8346
0.0,1.0,1,1,0,0,2,1,4,87.0,923
1.0,0.0,1,1,0,0,2,1,3,878.0,9773
0.0,1.0,1,0,0,0,2,1,3,48.0,241
0.0,1.0,1,1,0,0,1,0,5,167.0,1541
0.0,1.0,1,0,0,0,2,1,0,4.0,83
0.0,1.0,1,0,0,0,1,1,4,58.0,386
1.0,0.0,1,1,1,0,4,1,2,4816.0,23264
1.0,0.0,1,1,1,0,3,1,2,224.0,5515
1.0,0.0,1,1,1,0,4,1,2,569.0,7170
1.0,0.0,1,1,1,0,3,1,3,2120.0,30813
0.0,1.0,1,1,0,0,1,0,2,84.0,1503
1.0,0.0,1,1,0,0,2,0,1,5.0,7
0.0,1.0,1,0,0,0,0,0,5,27.0,152
1.0,0.0,0,0,0,3,4,1,1,26.0,407
0.0,1.0,1,1,0,0,1,1,1,417.0,1285
0.0,1.0,1,0,0,0,2,0,2,236.0,707
1.0,0.0,1,1,1,0,4,1,0,2298.0,37516
1.0,0.0,1,0,0,0,3,0,0,63.0,715
1.0,0.0,1,1,0,0,1,1,2,90.0,287
0.0,1.0,1,0,1,0,1,0,1,135.0,16514
1.0,0.0,0,0,0,1,2,0,0,15.0,112
0.0,1.0,1,0,0,0,1,0,5,15.0,639
1.0,0.0,0,0,0,3,2,1,2,63.0,299
1.0,0.0,1,1,1,0,2,1,0,1657.0,13152
0.0,1.0,1,1,0,0,1,0,3,12.0,183
0.0,1.0,1,0,0,0,2,1,3,20.0,185
1.0,0.0,0,0,0,1,4,0,4,162.0,956
1.0,0.0,1,1,0,0,4,0,1,44.0,357
0.0,1.0,1,1,1,0,0,0,3,16.0,2419
0.0,1.0,0,0,0,1,2,0,3,2.0,34
1.0,0.0,1,1,0,0,2,0,4,365.0,2205
0.0,1.0,1,0,0,0,1,0,0,23.0,50
1.0,0.0,1,1,0,0,4,1,0,609.0,8991
1.0,0.0,0,1,0,2,2,0,5,5.0,13
1.0,0.0,1,1,1,0,2,1,2,343.0,26086
1.0,0.0,1,1,0,0,2,0,4,29.0,433
1.0,0.0,1,1,0,0,4,1,0,38.0,395
1.0,0.0,1,1,0,0,4,1,2,372.0,19885
0.0,1.0,1,1,0,0,1,1,4,95.0,369
1.0,0.0,1,1,0,0,4,0,2,62.0,748
1.0,0.0,1,1,0,0,2,1,0,6.0,315
1.0,0.0,1,1,1,0,4,1,1,2311.0,129410
1.0,0.0,1,1,0,0,4,0,2,5.0,221
0.0,1.0,1,1,0,0,1,1,5,37.0,252
1.0,0.0,1,1,0,0,4,1,2,3206.0,23964
1.0,0.0,1,0,0,0,2,1,1,38.0,96
0.0,1.0,1,0,0,0,2,1,1,235.0,1542
1.0,0.0,1,1,1,0,4,1,3,1253.0,15121
1.0,0.0,1,1,1,0,2,0,0,91.0,4539
0.0,1.0,1,1,0,0,1,0,3,91.0,129
1.0,0.0,1,1,0,0,3,0,3,613.0,8332
1.0,0.0,1,0,0,0,1,0,2,15.0,41
1.0,0.0,1,1,0,0,0,0,5,1668.0,11711
1.0,0.0,1,1,1,0,4,1,2,3937.0,99062
1.0,0.0,1,1,1,0,4,1,1,2791.0,640107
0.0,1.0,1,0,0,0,4,1,1,26.0,127
0.0,1.0,1,1,1,0,3,1,0,224.0,21735
0.0,1.0,1,1,1,0,0,0,3,224.0,5286
0.0,1.0,1,1,0,0,0,0,2,78.0,1018
0.0,1.0,1,1,0,0,0,0,2,38.0,94
1.0,0.0,1,1,1,0,4,1,3,156.0,26992
1.0,0.0,0,1,0,2,4,1,1,31.0,223
1.0,0.0,1,1,1,0,3,0,1,733.0,157397
0.0,1.0,1,0,0,0,1,1,4,439.0,1678
0.0,1.0,1,1,0,0,0,0,2,170.0,835
0.0,1.0,1,0,0,0,1,1,1,12.0,8280
0.0,1.0,1,1,0,0,0,1,2,18.0,40
1.0,0.0,1,1,1,0,2,0,2,3208.0,78451
0.0,1.0,1,1,0,0,2,1,3,38.0,474
1.0,0.0,1,0,1,0,3,1,1,169.0,3807
1.0,0.0,1,1,0,0,4,1,0,152.0,2722
1.0,0.0,1,1,0,0,2,1,0,106.0,3720
1.0,0.0,1,1,1,0,4,1,3,585.0,27946
0.0,1.0,1,0,0,0,2,1,1,113.0,2329
0.0,1.0,1,0,0,0,0,0,3,151.0,335
1.0,0.0,1,1,1,0,4,1,2,2944.0,620658
0.0,1.0,1,1,0,0,1,1,0,115.0,277
1.0,0.0,1,1,1,0,4,1,4,880.0,15444
0.0,1.0,1,1,0,0,2,1,2,22.0,444
0.0,1.0,0,0,0,1,2,0,3,5.0,33
0.0,1.0,1,1,1,0,1,1,2,51.0,5356
0.0,1.0,0,0,0,1,2,0,1,7.0,41
0.0,1.0,0,0,0,1,2,0,3,4.0,11
1.0,0.0,1,0,1,0,3,1,1,23009.0,663906
1.0,0.0,1,1,1,0,3,1,1,862.0,20097
1.0,0.0,1,1,1,0,2,0,1,740.0,59505
0.0,1.0,1,1,0,0,1,0,3,46.0,83
1.0,0.0,0,0,0,1,4,0,5,63.0,215
1.0,0.0,1,0,0,0,0,0,0,27.0,55
0.0,1.0,1,0,0,0,1,1,3,263.0,1980
1.0,0.0,1,1,1,0,0,0,1,13.0,4555
0.0,1.0,1,0,0,0,0,0,2,74.0,89
0.0,1.0,1,0,0,0,1,1,3,4429.0,9718
0.0,1.0,1,0,0,0,4,1,3,66.0,136
0.0,1.0,1,0,1,0,4,1,2,3454.0,108214
0.0,1.0,1,0,0,0,0,1,0,126.0,714
0.0,1.0,1,1,0,0,2,1,0,91.0,641
1.0,0.0,1,1,1,0,4,0,3,285.0,14833
0.0,1.0,0,0,0,1,2,0,2,0.0,12
0.0,1.0,1,1,0,0,1,1,3,6.0,63
1.0,0.0,1,1,1,0,3,1,2,213.0,32595
0.0,1.0,1,1,1,0,2,0,2,240.0,25006
1.0,0.0,1,1,0,0,2,0,5,367.0,9062
1.0,0.0,1,1,0,0,2,0,0,129.0,381
1.0,0.0,1,1,1,0,4,1,5,348.0,23638
1.0,0.0,1,1,0,0,3,0,4,577.0,2612
0.0,1.0,1,0,0,0,0,1,2,17.0,48
0.0,1.0,1,0,0,0,2,1,5,3.0,27
1.0,0.0,1,1,1,0,2,1,4,56.0,6221
0.0,1.0,1,0,0,0,2,1,3,3.0,5
0.0,1.0,1,0,0,0,3,1,1,10.0,1213
0.0,1.0,1,1,0,0,1,1,0,3.0,270
0.0,1.0,1,0,0,0,2,0,0,38.0,335
0.0,1.0,1,0,0,0,2,0,2,2614.0,16669
0.0,1.0,0,0,0,1,2,0,4,5.0,68
1.0,0.0,1,1,0,0,3,1,2,48.0,428
0.0,1.0,1,1,0,0,0,1,1,62.0,128
0.0,1.0,1,1,1,0,4,1,1,103.0,17083
1.0,0.0,1,1,0,0,3,1,2,52.0,1622
1.0,0.0,1,1,1,0,2,1,0,612.0,17907
0.0,1.0,1,1,0,0,0,0,0,91.0,2025
0.0,1.0,1,1,0,0,2,1,0,10.0,569
1.0,0.0,1,1,1,0,4,1,2,280.0,9157
1.0,0.0,1,1,1,0,2,1,0,380.0,15757
1.0,0.0,1,1,0,0,3,1,1,39.0,272
1.0,0.0,1,1,0,0,2,1,0,28.0,240
1.0,0.0,0,0,0,2,2,0,5,8.0,39
1.0,0.0,1,1,1,0,2,0,4,82.0,4189
1.0,0.0,1,1,1,0,4,0,2,4421.0,18963
0.0,1.0,1,0,1,0,2,1,2,800.0,90320
0.0,1.0,1,1,1,0,3,1,1,1863.0,50005
1.0,0.0,1,1,0,0,0,0,2,6.0,28
0.0,1.0,0,0,0,1,2,0,3,10.0,131
1.0,0.0,1,1,1,0,4,1,2,2009.0,57076
0.0,1.0,1,1,0,0,1,1,2,26.0,1644
0.0,1.0,1,0,0,0,2,0,3,1131.0,2957
1.0,0.0,1,1,0,0,2,0,2,197.0,383
1.0,0.0,1,1,1,0,3,0,0,271.0,17438
0.0,1.0,1,1,0,0,1,1,2,198.0,6000
0.0,1.0,1,0,0,0,1,1,3,0.0,56
0.0,1.0,1,0,0,0,2,1,3,27.0,1109
0.0,1.0,1,0,0,0,4,0,3,115.0,319
0.0,1.0,1,1,0,0,0,0,1,1472.0,16666
0.0,1.0,1,1,0,0,1,1,0,105.0,1044
0.0,1.0,1,0,0,0,1,1,5,376.0,1310
1.0,0.0,1,1,0,0,4,1,0,277.0,1168
1.0,0.0,1,1,1,0,2,0,0,7.0,948
0.0,1.0,1,0,0,0,2,1,4,39.0,301
0.0,1.0,0,0,0,1,2,1,2,32.0,236
0.0,1.0,1,0,0,0,3,0,2,107.0,181
0.0,1.0,1,1,0,0,1,1,0,100.0,658
0.0,1.0,1,1,0,0,0,1,2,1.0,82
1.0,0.0,1,0,0,0,4,1,2,1293.0,17384
1.0,0.0,1,1,1,0,4,1,1,128.0,19924
0.0,1.0,1,1,0,0,3,1,3,33.0,1740
1.0,0.0,1,1,0,0,2,1,5,166.0,2629
0.0,1.0,1,0,0,0,2,0,4,431.0,924
1.0,0.0,1,1,0,0,3,0,4,38.0,477
1.0,0.0,1,1,1,0,2,1,1,984.0,12672
0.0,1.0,1,1,0,0,0,1,1,263.0,4154
1.0,0.0,1,1,0,0,2,0,2,55.0,509
1.0,0.0,1,1,1,0,4,0,3,641.0,77206
1.0,0.0,1,1,1,0,4,1,3,734.0,86098
0.0,1.0,1,1,0,0,1,0,1,318.0,4544
1.0,0.0,1,1,1,0,3,1,3,1124.0,60189
0.0,1.0,1,0,1,0,4,1,1,2150.0,71762
1.0,0.0,1,1,0,0,4,1,1,190.0,2542
1.0,0.0,1,1,1,0,2,1,2,474.0,28661
0.0,1.0,1,1,0,0,1,0,4,6.0,99
0.0,1.0,1,0,0,0,1,1,3,10.0,152
1.0,0.0,1,1,0,0,1,1,2,97.0,2256
1.0,0.0,1,1,1,0,2,1,2,1592.0,79287
1.0,0.0,1,1,0,0,2,0,0,8.0,114
1.0,0.0,1,1,1,0,4,0,4,85.0,14959
0.0,1.0,0,0,0,1,2,0,3,4.0,181
1.0,0.0,1,1,0,0,2,1,2,2012.0,21515
0.0,1.0,1,1,1,0,1,1,3,2652.0,25669
0.0,1.0,1,0,0,0,2,1,2,43.0,120
1.0,0.0,1,0,1,0,4,1,1,321.0,17610
0.0,1.0,0,0,0,1,0,0,5,6.0,40
1.0,0.0,1,1,1,0,4,1,2,531.0,65824
0.0,1.0,1,0,0,0,2,1,2,87.0,405
0.0,1.0,1,1,0,0,2,0,3,100.0,724
0.0,1.0,1,1,0,0,1,1,1,26.0,144
1.0,0.0,1,1,0,0,4,1,0,45.0,5354
0.0,1.0,1,1,1,0,1,1,4,75.0,14127
0.0,1.0,1,1,1,0,0,1,1,3.0,236
1.0,0.0,1,1,1,0,4,0,3,70.0,3618
1.0,0.0,1,1,1,0,3,1,1,92.0,3937
0.0,1.0,1,1,0,0,0,1,1,46.0,257
1.0,0.0,1,1,1,0,3,1,3,3201.0,64212
0.0,1.0,1,1,1,0,0,1,3,372.0,118478
1.0,0.0,1,1,0,0,2,1,3,256.0,3588
0.0,1.0,0,0,0,3,0,0,4,5.0,22
0.0,1.0,0,0,0,4,1,0,3,4.0,29
1.0,0.0,0,0,0,1,2,0,4,16.0,119
1.0,0.0,1,1,0,0,3,1,2,430.0,5349
0.0,1.0,1,0,0,0,2,1,2,33.0,50
1.0,0.0,1,1,0,0,3,1,3,155.0,2490
1.0,0.0,1,1,1,0,2,1,0,1035.0,13468
1.0,0.0,1,1,1,0,4,1,1,228.0,18886
1.0,0.0,1,0,0,0,0,0,2,10.0,18
0.0,1.0,1,1,1,0,1,1,4,1038.0,11139
0.0,1.0,1,1,0,0,0,0,5,1.0,10
1.0,0.0,1,1,0,0,4,0,1,228.0,971
1.0,0.0,1,1,1,0,2,0,2,15.0,883
1.0,0.0,1,0,0,0,3,1,1,292.0,1977
1.0,0.0,1,1,0,0,4,1,4,30.0,702
1.0,0.0,1,1,1,0,2,1,0,40.0,14197
1.0,0.0,1,1,1,0,4,1,2,92.0,6795
0.0,1.0,1,1,0,0,0,0,2,9.0,30
0.0,1.0,1,0,1,0,0,0,5,46.0,3355
1.0,0.0,1,1,0,0,2,0,0,9.0,507
1.0,0.0,1,1,0,0,2,0,2,3665.0,44756
0.0,1.0,1,0,0,0,4,1,2,103.0,273
1.0,0.0,1,0,0,0,1,0,0,35.0,672
0.0,1.0,1,1,1,0,2,1,2,9067.0,122811
1.0,0.0,1,1,1,0,4,1,0,20.0,1877
1.0,0.0,1,1,0,0,2,1,4,4.0,38
0.0,1.0,0,0,0,1,2,1,3,16.0,137
1.0,0.0,1,1,0,0,1,0,5,91.0,1182
0.0,1.0,1,0,0,0,0,1,0,203.0,5818
0.0,1.0,1,0,0,0,0,0,3,35.0,1646
0.0,1.0,1,1,0,0,2,0,2,5.0,17
1.0,0.0,0,0,0,1,2,0,5,4.0,8
0.0,1.0,1,0,0,0,1,1,2,67.0,788
1.0,0.0,0,0,0,1,2,0,4,7.0,115
1.0,0.0,1,0,1,0,2,1,3,20958.0,1808616
1.0,0.0,1,0,0,0,1,0,1,101.0,272
0.0,1.0,1,0,1,0,2,1,0,15.0,6370
1.0,0.0,1,1,1,0,2,1,1,285.0,4252
1.0,0.0,1,1,0,0,4,0,2,42.0,640
0.0,1.0,1,1,0,0,2,1,3,46.0,216
1.0,0.0,1,0,0,0,3,1,5,200.0,8287
1.0,0.0,1,1,0,0,4,1,0,1651.0,20850
1.0,0.0,1,1,1,0,3,1,0,2695.0,20861
1.0,0.0,1,1,0,0,4,1,0,55.0,1943
0.0,1.0,1,1,0,0,2,1,5,23.0,581
1.0,0.0,0,0,0,3,2,0,3,7.0,1123
1.0,0.0,1,0,0,0,3,1,2,51.0,2089
1.0,0.0,1,1,0,0,2,1,0,258.0,864
1.0,0.0,1,1,0,0,2,0,3,15.0,61
0.0,1.0,1,0,0,0,1,0,3,6.0,32
0.0,1.0,0,0,0,3,0,0,3,44.0,121
1.0,0.0,1,0,0,0,4,1,1,8.0,185
0.0,1.0,1,1,1,0,2,1,2,3431.0,11556
0.0,1.0,1,1,0,0,1,1,1,22.0,1823
0.0,1.0,1,1,1,0,1,1,5,149.0,6382
0.0,1.0,1,1,1,0,1,1,0,1707.0,58039
0.0,1.0,1,1,0,0,1,0,4,4.0,44
0.0,1.0,1,1,0,0,0,0,4,4.0,456
1.0,0.0,1,1,0,0,3,1,3,2214.0,10617
1.0,0.0,1,1,0,0,2,1,1,36.0,69
0.0,1.0,1,1,1,0,0,1,3,502.0,53191
0.0,1.0,1,0,0,0,2,1,4,2.0,10
1.0,0.0,1,1,1,0,3,0,1,83.0,2888
0.0,1.0,1,0,1,0,0,0,3,114.0,14929
1.0,0.0,1,0,0,0,2,1,1,63.0,410
1.0,0.0,1,1,1,0,2,1,3,549.0,23197
1.0,0.0,1,1,0,0,2,0,2,10.0,14
1.0,0.0,1,1,1,0,4,0,2,103.0,18229
1.0,0.0,1,1,0,0,3,1,1,146.0,6377
0.0,1.0,1,1,1,0,2,1,3,178.0,12697
1.0,0.0,1,1,0,0,3,1,0,63.0,1144
1.0,0.0,1,1,0,0,4,0,1,58.0,756
0.0,1.0,0,0,0,1,2,0,2,75.0,134
1.0,0.0,1,1,1,0,2,0,2,806.0,9817
0.0,1.0,1,1,0,0,4,1,4,13.0,33
1.0,0.0,1,1,0,0,4,1,0,254.0,5485
0.0,1.0,1,0,0,0,2,1,3,67.0,467
1.0,0.0,1,0,0,0,4,1,0,78.0,1777
1.0,0.0,1,1,1,0,4,1,2,540.0,20077
0.0,1.0,1,1,0,0,2,0,5,106.0,1417
0.0,1.0,1,1,1,0,2,0,0,27.0,19961
1.0,0.0,1,1,1,0,4,1,3,6350.0,133388
1.0,0.0,1,0,0,0,4,0,4,31.0,506
1.0,0.0,1,1,1,0,2,1,0,9543.0,44309
0.0,1.0,1,0,0,0,4,1,0,4.0,229
1.0,0.0,1,1,1,0,3,1,3,13.0,480
1.0,0.0,1,0,1,0,4,1,0,3025.0,118436
1.0,0.0,1,0,0,0,2,1,0,39.0,6718
1.0,0.0,1,1,0,0,3,0,0,526.0,2329
0.0,1.0,1,1,0,0,2,1,4,72.0,587
1.0,0.0,1,1,0,0,2,0,0,8.0,34
1.0,0.0,0,0,0,4,4,0,4,89.0,408
1.0,0.0,1,1,1,0,2,0,5,815.0,45780
0.0,1.0,1,0,0,0,2,1,0,23.0,90
1.0,0.0,1,1,0,0,2,1,0,3557.0,18774
0.0,1.0,1,0,1,0,2,1,1,405.0,61459
1.0,0.0,1,0,0,0,4,1,0,464.0,3330
1.0,0.0,1,1,0,0,2,0,3,9.0,24
1.0,0.0,1,1,1,0,4,1,3,1435.0,17490
1.0,0.0,0,0,0,2,4,0,2,17.0,355
0.0,1.0,1,1,0,0,0,1,2,65.0,431
1.0,0.0,1,1,1,0,3,1,0,203.0,41134
1.0,0.0,1,1,1,0,2,1,0,88.0,4216
0.0,1.0,1,0,0,0,2,0,5,448.0,1022
0.0,1.0,0,0,0,3,0,0,2,3.0,40
0.0,1.0,1,0,0,0,2,1,0,109.0,1219
1.0,0.0,1,1,1,0,4,0,3,215.0,12428
1.0,0.0,1,1,0,0,1,1,2,292.0,2666
0.0,1.0,1,1,1,0,2,0,1,470.0,1206
0.0,1.0,1,0,0,0,2,1,5,21.0,445
0.0,1.0,1,0,0,0,2,1,0,99.0,2254
1.0,0.0,0,0,0,3,4,0,0,4.0,49
0.0,1.0,1,1,1,0,2,1,1,102.0,18209
1.0,0.0,1,1,1,0,4,1,1,625.0,21776
0.0,1.0,0,0,0,1,2,0,3,5.0,54
1.0,0.0,1,0,0,0,4,1,2,142.0,6525
1.0,0.0,1,1,1,0,3,1,0,48.0,4928
0.0,1.0,1,1,0,0,1,0,2,135.0,356
0.0,1.0,1,1,0,0,2,1,1,269.0,1838
0.0,1.0,1,1,0,0,1,0,4,48.0,1811
1.0,0.0,1,1,0,0,4,1,1,147.0,6915
0.0,1.0,1,1,0,0,1,1,3,14.0,136
0.0,1.0,1,0,0,0,2,0,2,14.0,53
0.0,1.0,1,0,0,0,2,1,4,192.0,641
0.0,1.0,1,1,0,0,4,1,3,13.0,545
1.0,0.0,1,1,1,0,3,0,3,23.0,1024
0.0,1.0,1,1,0,0,0,1,2,81.0,222
1.0,0.0,1,1,0,0,4,0,2,131.0,6847
0.0,1.0,0,0,0,1,2,0,3,4.0,91
0.0,1.0,0,0,0,1,2,0,3,5.0,38
1.0,0.0,1,1,0,0,3,0,2,108.0,5511
1.0,0.0,1,1,0,0,4,1,1,257.0,2149
1.0,0.0,1,1,1,0,2,0,5,15.0,2167
1.0,0.0,1,1,0,0,3,1,2,1269.0,4574
1.0,0.0,1,1,0,0,3,1,4,87.0,1918
0.0,1.0,1,0,0,0,2,1,3,30.0,234
0.0,1.0,1,0,0,0,2,1,2,22.0,272
1.0,0.0,1,0,0,0,4,1,3,27.0,24562
1.0,0.0,1,1,1,0,4,0,2,152.0,2475
0.0,1.0,1,0,0,0,1,1,5,115.0,2218
1.0,0.0,1,1,1,0,4,0,1,28.0,1018
1.0,0.0,1,1,1,0,3,1,0,8314.0,244520
1.0,0.0,1,1,1,0,2,1,3,110.0,8454
1.0,0.0,1,1,0,0,2,1,2,388.0,3278
0.0,1.0,1,0,1,0,4,1,0,3938.0,58141
1.0,0.0,1,1,1,0,2,1,2,517.0,44066
1.0,0.0,0,0,0,2,2,0,4,5.0,31
1.0,0.0,1,1,0,0,3,1,0,16.0,186
1.0,0.0,1,1,1,0,3,0,3,576.0,25324
1.0,0.0,1,1,0,0,3,1,3,452.0,1403
0.0,1.0,1,0,0,0,2,0,3,43.0,646
0.0,1.0,0,0,0,1,2,0,2,4.0,75
1.0,0.0,0,0,0,3,3,0,5,18.0,100
1.0,0.0,1,0,0,0,2,1,3,379.0,15899
0.0,1.0,1,1,0,0,1,0,3,3.0,256
1.0,0.0,1,1,1,0,2,1,2,6597.0,32646
0.0,1.0,1,0,0,0,1,0,3,11.0,94
1.0,0.0,1,1,1,0,4,1,1,2521.0,59778
1.0,0.0,1,1,0,0,4,1,1,86.0,2010
1.0,0.0,1,1,0,0,2,1,3,1098.0,29088
1.0,0.0,1,1,1,0,4,1,2,474.0,23546
0.0,1.0,1,1,1,0,3,0,2,1481.0,24912
0.0,1.0,1,0,0,0,3,1,2,165.0,571
1.0,0.0,1,1,0,0,2,1,2,77.0,778
1.0,0.0,1,1,0,0,3,0,1,162.0,1106
1.0,0.0,1,1,1,0,4,0,2,2164.0,319792
0.0,1.0,1,1,1,0,1,1,1,552.0,16078
1.0,0.0,1,1,1,0,2,1,0,1901.0,18262
0.0,1.0,1,1,0,0,1,1,0,4.0,101
0.0,1.0,1,1,0,0,0,0,4,2.0,299
1.0,0.0,1,1,0,0,2,0,5,15.0,467
0.0,1.0,1,1,1,0,4,0,2,203.0,8849
1.0,0.0,1,1,1,0,2,1,2,176.0,43365
1.0,0.0,1,1,1,0,4,0,4,287.0,17964
1.0,0.0,1,1,1,0,3,1,2,93.0,5216
0.0,1.0,1,1,0,0,3,1,3,10.0,213
0.0,1.0,1,1,0,0,2,1,5,16.0,220
0.0,1.0,1,1,0,0,0,0,4,3.0,155
0.0,1.0,1,1,0,0,4,1,3,15.0,227
0.0,1.0,1,0,0,0,2,1,4,182.0,227
0.0,1.0,0,0,0,1,0,0,4,9.0,64
1.0,0.0,1,1,0,0,1,0,3,8.0,1308
0.0,1.0,1,0,0,0,0,0,0,5.0,110
0.0,1.0,1,1,0,0,2,0,4,34.0,538
0.0,1.0,1,1,0,0,1,0,3,10.0,204
0.0,1.0,1,0,0,0,2,1,3,12.0,71
1.0,0.0,1,1,0,0,1,0,0,9.0,480
1.0,0.0,1,1,0,0,3,1,2,741.0,39879
1.0,0.0,1,1,1,0,4,1,2,4691.0,28726
0.0,1.0,1,0,0,0,2,0,0,19.0,471
